id,category_id,name,calorie,protein,fat,carbohydrate,detail,short_name
1420,10,＜魚類＞　にしん　かずのこ　生,139,25.2,6.7,0.2,別名： かどいわし,にしん
1421,10,＜魚類＞　にしん　かずのこ　乾,358,65.2,13.6,0.5,別名： かどいわし,にしん
1422,10,＜魚類＞　にしん　かずのこ　塩蔵　水戻し,80,15,3,0.6,別名： かどいわし,にしん
1423,10,＜魚類＞　はぜ　生,78,19.1,0.2,0.1,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,はぜ
1424,10,＜魚類＞　はぜ　つくだ煮,277,24.3,3,39.9,,はぜ
1425,10,＜魚類＞　はぜ　甘露煮,260,21.1,2.2,40.3,,はぜ
1426,10,＜魚類＞　はたはた　生,101,14.1,5.7,0,三枚におろしたもの（魚体全体から調理する場合、廃棄率： 60 %、廃棄部位： 頭部、内臓、骨、ひれ等）,はたはた
1427,10,＜魚類＞　はたはた　生干し,154,16.7,10.3,0,廃棄部位： 頭部、骨、ひれ等,はたはた
1428,10,＜魚類＞　はまふえふき　生,85,20.5,0.3,0.1,別名： たまみ廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,はまふえふき
1429,10,＜魚類＞　はも　生,132,22.3,5.3,0,切り身（魚体全体から調理する場合、廃棄率： 40 %、廃棄部位： 頭部、内臓、骨、ひれ等）,はも
1430,10,＜魚類＞　ひらまさ　生,128,22.6,4.9,0.1,切り身（魚体全体から調理する場合、廃棄率： 40 %、廃棄部位： 頭部、内臓、骨、ひれ等）,ひらまさ
1431,10,＜魚類＞　ひらめ　天然　生,96,20,2,0,廃棄部位： 頭部、内臓、骨、ひれ等（五枚下ろし）,ひらめ
1432,10,＜魚類＞　ひらめ　養殖　皮つき　生,115,21.6,3.7,0,廃棄部位： 頭部、内臓、骨、ひれ等（五枚下ろし）,ひらめ
1433,10,＜魚類＞　ひらめ　養殖　皮なし　生,100,21.2,2.5,0.1,,ひらめ
1434,10,＜魚類＞　（ふぐ類）　とらふぐ　養殖　生,80,19.3,0.3,0.2,切り身（皮なし）(魚体全体から調理する場合、廃棄率： 80 %、廃棄部位： 頭部、内臓、骨、皮、ひれ等),とらふぐ
1435,10,＜魚類＞　（ふぐ類）　まふぐ　生,78,18.9,0.4,0,切り身（皮なし）(魚体全体から調理する場合、廃棄率： 75 %、廃棄部位： 頭部、内臓、骨、皮、ひれ等),まふぐ
1436,10,＜魚類＞　ふな　生,93,18.2,2.5,0.1,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,ふな
1437,10,＜魚類＞　ふな　水煮,104,20.3,2.8,0.1,内臓等を除去後水煮したもの廃棄部位： 頭部､骨、ひれ等,ふな
1438,10,＜魚類＞　ふな　甘露煮,266,15.5,3.6,44.4,,ふな
1439,10,＜魚類＞　ふな　ふなずし,181,21.3,7.9,9.2,廃棄部位： 頭部、ひれ、尾試料： 魚の表面に付着した飯をヘラ等で軽く拭ったもの,ふな
1440,10,＜魚類＞　ぶり　成魚　生,222,21.4,17.6,0.3,切り身(魚体全体から調理する場合、廃棄率： 40 %、廃棄部位： 頭部、内臓、骨、ひれ等),ぶり
1441,10,＜魚類＞　ぶり　成魚　焼き,260,26.2,20.4,0.3,切り身,ぶり
1442,10,＜魚類＞　ぶり　はまち　養殖　皮つき　生,217,20.7,17.2,0.3,切り身(魚体全体から調理する場合、廃棄率： 40 %、廃棄部位： 頭部、内臓、骨、ひれ等),ぶり
1443,10,＜魚類＞　ぶり　はまち　養殖　皮なし　生,180,21,12,0.3,,ぶり
1444,10,＜魚類＞　ほうぼう　生,110,19.6,4.2,0,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,ほうぼう
1445,10,＜魚類＞　ホキ　生,78,17,1.3,0,切り身,ホキ
1446,10,＜魚類＞　ほっけ　生,103,17.3,4.4,0.1,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,ほっけ
1447,10,＜魚類＞　ほっけ　塩ほっけ,113,18.1,4.9,0.1,廃棄部位： 骨、ひれ、皮等,ほっけ
1448,10,＜魚類＞　ほっけ　開き干し　生,161,20.6,9.4,0.1,廃棄部位： 頭部、骨、ひれ等,ほっけ
1449,10,＜魚類＞　ほっけ　開き干し　焼き,179,23.1,10.9,0.2,廃棄部位： 頭部、骨、ひれ等,ほっけ
1450,10,＜魚類＞　ぼら　生,119,19.2,5,0.1,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,ぼら
1451,10,＜魚類＞　ぼら　からすみ,353,40.4,28.9,0.3,,ぼら
1452,10,＜魚類＞　ほんもろこ　生,103,17.5,4.1,0.1,別名： もろこ魚体全体,ほんもろこ
1453,10,＜魚類＞　（まぐろ類）　きはだ　生,102,24.3,1,0,別名： きはだまぐろ、きわだ切り身（皮なし）,きはだ
1454,10,＜魚類＞　（まぐろ類）　くろまぐろ　天然　赤身　生,115,26.4,1.4,0.1,別名： まぐろ、ほんまぐろ、しび 切り身（皮なし）,くろまぐろ
1455,10,＜魚類＞　（まぐろ類）　くろまぐろ　天然　脂身　生,308,20.1,27.5,0.1,別名： まぐろ、ほんまぐろ、しび、とろ切り身（皮なし）,くろまぐろ
1456,10,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　生,153,24.8,7.6,0.3,別名： まぐろ、ほんまぐろ、しび蓄養を含む切り身,くろまぐろ
1457,10,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　水煮,173,27.2,8.3,0.3,別名： まぐろ、ほんまぐろ、しび蓄養を含む切り身,くろまぐろ
1458,10,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　蒸し,187,28,9.9,0.2,別名： まぐろ、ほんまぐろ、しび蓄養を含む切り身,くろまぐろ
1459,10,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　電子レンジ調理,191,30.4,8.7,0.3,別名： まぐろ、ほんまぐろ、しび蓄養を含む切り身,くろまぐろ
1460,10,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　焼き,202,29,10.6,0.3,別名： まぐろ、ほんまぐろ、しび蓄養を含む切り身,くろまぐろ
1461,10,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　ソテー,194,28,10.2,0.3,別名： まぐろ、ほんまぐろ、しび蓄養を含む、切り身植物油（なたね油）調理による脂質の増減：第1章表14参照,くろまぐろ
1462,10,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　生,321,18.6,28.9,0.3,別名： まぐろ、ほんまぐろ、しび蓄養を含む切り身,くろまぐろ
1463,10,＜魚類＞　（まぐろ類）　びんなが　生,111,26,0.7,0.2,別名： びんちょう、とんぼ、びんながまぐろ切り身（皮なし）,びんなが
1464,10,＜魚類＞　（まぐろ類）　みなみまぐろ　赤身　生,88,21.6,0.4,0.1,別名： インドまぐろ切り身（皮なし）,みなみまぐろ
1465,10,＜魚類＞　（まぐろ類）　みなみまぐろ　脂身　生,322,20.3,28.3,0.1,別名： インドまぐろ、とろ切り身（皮なし）,みなみまぐろ
1466,10,＜魚類＞　（まぐろ類）　めじまぐろ　生,139,25.2,4.8,0.1,くろまぐろの幼魚別名： まめじ 切り身（皮なし）,めじまぐろ
1467,10,＜魚類＞　（まぐろ類） めばち　赤身　生,115,25.4,2.3,0.3,別名： ばちまぐろ、めばちまぐろ切り身（皮なし）,めばち
1468,10,＜魚類＞　（まぐろ類） めばち　脂身　生,158,23.9,7.5,0.4,別名： ばちまぐろ、めばちまぐろ、とろ切り身（皮なし）,めばち
1469,10,＜魚類＞　（まぐろ類）　缶詰　水煮　フレーク　ライト,70,16,0.7,0.2,別名： ツナ缶原材料： きはだ液汁を含んだもの,缶詰(まぐろ類)
1470,10,＜魚類＞　（まぐろ類）　缶詰　水煮　フレーク　ホワイト,96,18.3,2.5,0.4,別名： ツナ缶原材料： びんなが液汁を含んだもの,缶詰(まぐろ類)
1471,10,＜魚類＞　（まぐろ類）　缶詰　味付け　フレーク,134,19,2.3,9.9,別名： ツナ缶液汁を含んだもの,缶詰(まぐろ類)
1472,10,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ライト,265,17.7,21.7,0.1,別名： ツナ缶原材料： きはだ液汁を含んだもの,缶詰(まぐろ類)
1473,10,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ホワイト,279,18.8,23.6,0.1,別名： ツナ缶原材料： びんなが液汁を含んだもの,缶詰(まぐろ類)
1474,10,＜魚類＞　マジェランあいなめ　生,243,13.3,22.9,0.1,別名： メロ、おおくち、マゼランあいなめ切り身,マジェランあいなめ
1475,10,＜魚類＞　まながつお　生,161,17.1,10.9,0,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,まながつお
1476,10,＜魚類＞　みなみくろたち　生,112,21.7,3,0.1,別名： バラクータ、みなみおおすみやき、おおしびかます切り身,みなみくろたち
1477,10,＜魚類＞　みなみだら　生,68,16.4,0.3,0,切り身,みなみだら
1478,10,＜魚類＞　むつ　生,175,16.7,12.6,0,切り身(魚体全体から調理する場合、廃棄率： 50 %、廃棄部位： 頭部、内臓、骨、ひれ等),むつ
1479,10,＜魚類＞　むつ　水煮,161,22.2,8.4,0,切り身,むつ
1480,10,＜魚類＞　めじな　生,113,19.4,4.5,0.1,別名： ぐれ切り身(魚体全体から調理する場合、廃棄率： 55 %、廃棄部位： 頭部、内臓、骨、ひれ等),めじな
1481,10,＜魚類＞　めばる　生,100,18.1,3.5,0,廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,めばる
1482,10,＜魚類＞　メルルーサ　生,73,17,0.6,0,別名： ヘイク切り身廃棄部位： 皮,メルルーサ
1483,10,＜魚類＞　やつめうなぎ　生,245,15.8,21.8,0.2,試料： かわやつめ廃棄部位： 頭部、内臓、骨、ひれ等,やつめうなぎ
1484,10,＜魚類＞　やつめうなぎ　干しやつめ,449,50.3,31.2,0.5,試料： かわやつめ内臓を含んだもの廃棄部位： 頭部、皮等,やつめうなぎ
1485,10,＜魚類＞　やまめ　養殖　生,110,18.4,4.3,0.3,別名： やまべ廃棄部位： 頭部、内臓、骨、ひれ等（三枚下ろし）,やまめ
1486,10,＜魚類＞　わかさぎ　生,71,14.4,1.7,0.1,,わかさぎ
1487,10,＜魚類＞　わかさぎ　つくだ煮,308,28.7,5.5,38.2,,わかさぎ
1488,10,＜魚類＞　わかさぎ　あめ煮,301,26.3,5.1,40.4,,わかさぎ
1489,10,＜貝類＞　あかがい　生,70,13.5,0.3,3.5,廃棄部位： 貝殻及び内臓,あかがい
1490,10,＜貝類＞　あげまき　生,44,8.1,0.6,2,廃棄部位： 貝殻,あげまき
1491,10,＜貝類＞　あさり　生,29,5.7,0.7,0.4,廃棄部位： 貝殻,あさり
1492,10,＜貝類＞　あさり　つくだ煮,218,20.8,2.4,30.1,,あさり
1493,10,＜貝類＞　あさり　缶詰　水煮,102,20.3,2.2,1.9,液汁を除いたもの,缶詰(貝類)
1494,10,＜貝類＞　あさり　缶詰　味付け,124,16.6,1.9,11.5,液汁を除いたもの,缶詰(貝類)
1495,10,＜貝類＞　あわび　くろあわび　生,76,14.3,0.8,3.6,廃棄部位： 貝殻及び内蔵,あわび
1496,10,＜貝類＞　あわび　まだかあわび　生,74,14.6,0.4,3.3,廃棄部位： 貝殻及び内蔵,あわび
1497,10,＜貝類＞　あわび　めがいあわび　生,74,12.2,0.3,6.8,廃棄部位： 貝殻及び内蔵,あわび
1498,10,＜貝類＞　あわび　干し,257,38,1.6,23.8,,あわび
1499,10,＜貝類＞　あわび　塩辛,93,14.8,3.9,1.4,,あわび
1500,10,＜貝類＞　あわび　水煮缶詰,85,19.4,0.4,1,液汁を除いたもの,あわび
1501,10,＜貝類＞　いがい　生,63,10.3,1.6,3.2,別名： ムール貝廃棄部位： 貝殻、足糸等,いがい
1502,10,＜貝類＞　いたやがい　養殖　生,55,10.8,0.8,1.5,別名： しゃくしがい廃棄部位： 貝殻,いたやがい
1503,10,＜貝類＞　エスカルゴ　水煮缶詰,75,16.5,1,0.8,液汁を除いたもの,エスカルゴ
1504,10,＜貝類＞　かき　養殖　生,58,6.9,2.2,4.9,試料： まがき廃棄部位： 貝殻,かき
1505,10,＜貝類＞　かき　養殖　水煮,90,9.9,3.6,7.1,試料： まがきむき身,かき
1506,10,＜貝類＞　かき　養殖　フライ,256,7.6,11.1,32.9,試料： まがきむき身調理による脂質の増減：第1章表13参照,かき
1507,10,＜貝類＞　かき　くん製油漬缶詰,294,12.5,22.6,11.2,試料： まがき液汁を含んだもの,かき
1508,10,＜貝類＞　さざえ　生,83,19.4,0.4,0.8,廃棄部位： 貝殻及び内臓,さざえ
1509,10,＜貝類＞　さざえ　焼き,91,21.3,0.4,0.9,廃棄部位： 貝殻及び内臓,さざえ
1510,10,＜貝類＞　さるぼう　味付け缶詰,131,15.9,2.2,12.9,別名： もがい、赤貝（さるぼう）味付け缶詰液汁を除いたもの,さるぼう
1511,10,＜貝類＞　しじみ　生,54,7.5,1.4,4.5,廃棄部位： 貝殻,しじみ
1512,10,＜貝類＞　しじみ　水煮,95,15.4,2.7,5.5,廃棄部位： 貝殻,しじみ
1513,10,＜貝類＞　たいらがい　貝柱　生,94,21.8,0.2,1.5,別名： たいらぎ（標準和名）,たいらがい
1514,10,＜貝類＞　たにし　生,73,13,1.1,3.6,試料： まるたにし、ひめたにし廃棄部位： 貝殻,たにし
1515,10,＜貝類＞　つぶ　生,82,17.8,0.2,2.3,別名： ばい試料： えぞぼら、ひめえぞぼら、えぞばいむき身（貝全体の場合、廃棄率： 70 %、廃棄部位： 貝殻及び内臓）,つぶ
1516,10,＜貝類＞　とこぶし　生,78,16,0.4,3,廃棄部位： 貝殻及び内臓,とこぶし
1517,10,＜貝類＞　とりがい　斧足　生,81,12.9,0.3,6.9,,とりがい
1518,10,＜貝類＞　ばい　生,81,16.3,0.6,3.1,別名： つぶ試料： ちじみえぞぼら、おおえっちゅうばい等廃棄部位： 貝殻及び内臓,ばい
1519,10,＜貝類＞　ばかがい　生,56,10.9,0.5,2.4,別名： あおやぎ廃棄部位： 貝殻及び内臓,ばかがい
1520,10,＜貝類＞　（はまぐり類）　はまぐり　生,35,6.1,0.6,1.8,廃棄部位： 貝殻,はまぐり
1521,10,＜貝類＞　（はまぐり類）　はまぐり　水煮,79,14.9,1.5,2.9,廃棄部位： 貝殻,はまぐり
1522,10,＜貝類＞　（はまぐり類）　はまぐり　焼き,70,13.3,1,2.8,液汁を含んだもの廃棄部位： 貝殻,はまぐり
1523,10,＜貝類＞　（はまぐり類）　はまぐり　つくだ煮,211,27,2.8,21.4,,はまぐり
1524,10,＜貝類＞　（はまぐり類）　ちょうせんはまぐり　生,41,6.5,1,2.7,廃棄部位： 貝殻,ちょうせんはまぐり
1525,10,＜貝類＞　ほたてがい　生,66,13.5,0.9,1.5,廃棄部位： 貝殻,ほたてがい
1526,10,＜貝類＞　ほたてがい　水煮,89,17.6,1.9,1.9,廃棄部位： 貝殻,ほたてがい
1527,10,＜貝類＞　ほたてがい　貝柱　生,82,16.9,0.3,3.5,,ほたてがい
1528,10,＜貝類＞　ほたてがい　貝柱　焼き,123,23.8,0.3,4.6,,ほたてがい
